ID_Cliente,Tem_carro,Tem_casa_propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Tamanho_familia,Rendimento_anual,Idade,Anos_empregado,Categoria_de_renda,Grau_escolaridade,Estado_civil,Moradia,Ocupacao,Mau
5061528,0,0,0,0,0,3.0,202500.0,38.74685996290136,12.794239443657297,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5090485,1,1,0,0,0,2.0,225000.0,31.817217328213445,3.364887711588876,Associado comercial,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5045228,0,0,0,0,0,1.0,99000.0,49.15090658945769,11.187088030555042,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5061954,1,1,0,0,0,1.0,135000.0,33.125936877553954,4.2903002799509915,Empregado,Ensino médio,Solteiro,Habitação pública ,Construção Civil,0
5068376,0,0,0,0,0,2.0,202500.0,33.05475129537225,3.8878279499236807,Associado comercial,Ensino médio,Divorciado,Habitação pública ,Outro,0
5045608,0,0,0,0,0,4.0,90000.0,32.20326221619882,1.9603414170037714,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5090886,0,0,0,0,0,2.0,157500.0,29.19156450851147,4.260183302874117,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Vendas,0
5090151,1,1,0,1,1,3.0,450000.0,40.181523234563336,2.595535842625105,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5023771,0,0,0,0,0,2.0,99000.0,67.74129516690965,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5090040,0,0,0,0,0,3.0,225000.0,37.63800762507101,17.174890654838908,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5065586,1,1,1,1,0,3.0,90000.0,38.03226623407736,19.384381609478634,Servidor público,Ensino médio,Casado,Habitação pública ,Medicina,0
5142924,0,0,1,1,0,3.0,292500.0,34.09789386503488,11.033765238163685,Empregado,Ensino superior incompleto,Casado,Casa/apartamento próprio,Vendas,0
5148886,0,0,0,0,0,1.0,108000.0,44.94548142672334,4.87895028645352,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5097007,0,0,1,0,0,2.0,225000.0,28.972531947952387,6.006967973332785,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5091672,0,0,0,0,0,2.0,112500.0,63.043046742917376,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5010417,1,1,0,0,0,2.0,270000.0,36.75640156882071,8.605241722964879,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Motorista,0
5135776,1,1,0,0,0,3.0,135000.0,42.24042930381869,4.717413773041199,Empregado,Ensino médio,Casado,Apartamento alugado,Contabilidade,0
5009812,0,0,1,1,0,3.0,202500.0,32.34289547355524,8.942004284824465,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5139781,0,0,0,0,0,1.0,180000.0,61.38113718967535,0.0,Pensionista,Ensino superior,Viúvo,Casa/apartamento próprio,Outro,0
5137117,1,1,1,1,0,2.0,81000.0,56.866328535151304,2.8775402643449213,Empregado,Ensino médio,Casado,Habitação pública ,Motorista,0
5085893,0,0,0,1,0,2.0,112500.0,39.9761802090392,21.62946535520921,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5009263,0,0,0,1,0,2.0,202500.0,39.869401835766645,3.5236863179942093,Servidor público,Ensino superior,Casado,Mora com os pais,Equipe principal,0
5069490,1,1,0,0,0,2.0,157500.0,39.234207410145316,5.3005879655297505,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5036997,0,0,0,0,0,2.0,225000.0,57.38653086647912,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5022549,0,0,0,0,1,1.0,247500.0,32.811077571750275,5.593544015277521,Associado comercial,Ensino superior,Solteiro,Casa/apartamento próprio,Equipe principal,0
5096619,0,0,0,1,0,3.0,135000.0,39.59287322806081,4.350534234104739,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5095187,1,1,0,1,0,3.0,495000.0,45.16725189428941,3.258109338316324,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5036876,0,0,0,1,0,2.0,81000.0,55.5329678227479,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5113663,0,0,0,0,0,2.0,148500.0,52.77589546671047,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5022433,0,0,0,0,0,2.0,67500.0,58.624064833637924,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5145773,1,1,0,0,0,6.0,112500.0,37.42992669253989,5.404628431795314,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5010481,1,1,1,1,0,4.0,315000.0,37.79133041746237,0.4380651211181612,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5045645,0,0,0,0,0,2.0,67500.0,58.86500065025291,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5054533,0,0,1,0,0,2.0,189000.0,43.22333791932757,5.990540531290854,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Contabilidade,0
5024717,0,0,0,1,0,1.0,180000.0,62.46808627144979,0.0,Pensionista,Ensino médio,Viúvo,Habitação pública ,Outro,0
5046241,1,1,0,0,0,4.0,292500.0,36.126682957213355,3.466190270847451,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5145791,1,1,0,0,0,3.0,180000.0,43.62581024935488,9.111754519257753,Associado comercial,Ensino médio,Casado,Habitação pública ,Limpeza,0
5069300,0,0,0,0,0,2.0,225000.0,57.46593016968178,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5148463,0,0,0,0,0,2.0,135000.0,51.97642662066983,29.62689172262264,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5089076,1,1,1,0,0,4.0,121500.0,30.179948938034318,7.260929382533522,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5088481,0,0,0,0,0,1.0,67500.0,51.116723820475436,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5021460,1,1,0,0,0,3.0,225000.0,31.488668487374827,2.012361650136553,Empregado,Ensino superior,União-estável,Casa/apartamento próprio,Equipe principal,0
5097169,0,0,0,0,0,1.0,90000.0,29.380480091993675,2.4230477011848293,Associado comercial,Ensino médio,Solteiro,Casa/apartamento próprio,Vendas,0
5029439,1,1,0,1,0,2.0,225000.0,47.64505773561401,8.632620793034764,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,1
5048630,0,0,0,0,0,4.0,135000.0,37.34231366831626,1.1773000130050582,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067435,0,0,0,0,0,1.0,112500.0,56.22565829551599,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5069304,0,0,0,0,0,2.0,225000.0,57.46593016968178,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5099728,0,0,0,0,0,2.0,90000.0,55.84782712855158,0.0,Pensionista,Ensino médio,Casado,Apartamento comercial,Outro,0
5037179,0,0,0,0,0,2.0,180000.0,40.77017324106587,3.4333353867635883,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5126136,1,1,0,0,0,4.0,202500.0,43.543673039145226,10.368453835465479,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5149425,0,0,0,1,0,2.0,202500.0,59.31401739939903,19.37616788845767,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5026728,0,0,0,0,0,1.0,112500.0,38.7851906609992,5.451172850914118,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Equipe principal,0
5135603,0,0,0,0,0,2.0,157500.0,52.195459181228905,8.046708693539223,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5142377,1,1,1,1,0,1.0,157500.0,44.30481118708803,4.282086558930025,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5091738,1,1,0,0,0,1.0,243000.0,40.29103951484288,5.63187471337536,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Vendas,0
5091937,1,1,0,0,0,4.0,243000.0,28.657672642148707,0.5475814013977015,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5150414,0,0,0,0,0,1.0,67500.0,60.55155136655783,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5036843,0,0,0,0,0,2.0,76500.0,62.399638596275075,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5096512,0,0,0,0,0,2.0,189000.0,44.887985379576584,1.4319253646549894,Associado comercial,Ensino médio,União-estável,Casa/apartamento próprio,Gerência,0
5021517,0,0,0,1,0,2.0,144000.0,49.654681478743576,27.68023984065381,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
5029599,1,1,0,0,0,2.0,270000.0,30.79597801460673,6.546335653709521,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5022299,0,0,0,0,0,3.0,157500.0,41.342395805526465,9.582674524459776,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Cozinha,0
5126303,0,0,1,1,0,2.0,270000.0,54.183179668302564,1.7878532755634955,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Cozinha,0
5054486,0,0,0,0,0,2.0,103500.0,43.21786210531359,3.5811823651409678,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5062444,0,0,0,0,0,2.0,67500.0,54.25984106449825,31.20666406565501,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Outro,1
5095285,0,0,0,0,0,3.0,229500.0,30.628965687180436,4.84335749536267,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5111169,0,0,0,0,0,2.0,126000.0,58.2955159927993,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5115639,1,1,1,1,0,1.0,382500.0,40.53745114547184,1.9439139749618404,Empregado,Ensino superior,Divorciado,Casa/apartamento próprio,Gerência,0
5024162,1,1,0,0,0,5.0,202500.0,36.55105854329658,5.423793780844234,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5041125,0,0,0,0,0,1.0,225000.0,46.62929423602127,1.7577362984866218,Associado comercial,Ensino superior,Solteiro,Casa/apartamento próprio,Equipe principal,0
5053240,1,1,1,1,0,4.0,270000.0,39.636679740172625,0.8022067530476327,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5106139,1,1,1,1,0,1.0,126000.0,50.684134513371255,0.5776983784745751,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Motorista,0
5142642,0,0,1,1,0,2.0,180000.0,49.922996365428446,8.117894275720925,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5104911,1,1,0,0,0,2.0,360450.0,51.62049870976132,23.296850722465212,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5067328,0,0,1,0,0,4.0,202500.0,37.216369945994785,6.97071123979274,Empregado,Ensino fundamental,Casado,Casa/apartamento próprio,Construção Civil,0
5050590,1,1,1,0,0,2.0,121500.0,34.667378522488484,3.7837874836581173,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5009829,0,0,1,0,0,2.0,112500.0,43.146676523131894,1.0239772206137019,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5091361,0,0,0,0,1,2.0,90000.0,60.57071671560675,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5010887,0,0,0,0,1,2.0,157500.0,65.04719467203296,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5105629,1,1,1,0,0,4.0,382500.0,31.557116162549537,7.178792172323867,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5126675,1,1,0,0,0,1.0,157500.0,51.48907917342587,0.8733923352293339,Associado comercial,Ensino médio,Solteiro,Casa/apartamento próprio,Vendas,0
5117481,0,0,0,1,0,2.0,292500.0,38.96589252346044,3.8440214378118647,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5028325,1,1,0,0,0,2.0,270000.0,62.92257883460988,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5096656,0,0,1,1,0,2.0,90000.0,60.65011601880942,29.761049165965076,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5041278,0,0,0,0,0,1.0,90000.0,55.99293619992197,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5105361,0,0,0,1,0,2.0,153000.0,51.65882940785916,1.9877204870736565,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5024803,0,0,0,1,0,3.0,247500.0,43.45879792192858,6.338254721178395,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5041147,0,0,0,0,0,2.0,90000.0,63.61800721438496,0.0,Pensionista,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5024128,0,0,0,0,0,2.0,135000.0,42.916692334544855,0.8350616371314948,Empregado,Ensino médio,Viúvo,Casa/apartamento próprio,Vendas,0
5046347,0,0,1,0,0,3.0,180000.0,28.9697940409454,4.632538655824555,Empregado,Ensino fundamental,Casado,Casa/apartamento próprio,Outro,0
5010346,0,0,0,0,1,2.0,328500.0,54.82111200093089,5.185595871236234,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5111118,0,0,0,0,0,3.0,315000.0,31.765197095080666,3.9836546951682785,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5065694,1,1,1,0,0,2.0,315000.0,49.86550031828169,3.151330965043772,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5143108,1,1,1,1,0,2.0,135000.0,24.36463445519073,6.3683716982552685,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Garçom,0
5035849,0,0,0,0,0,1.0,46948.5,57.95327761692574,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5114366,0,0,1,1,0,2.0,202500.0,26.209983777900984,3.030863056736278,Empregado,Ensino superior,União-estável,Casa/apartamento próprio,Vendas,0
5113146,0,0,0,1,0,1.0,288000.0,59.6535178682656,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5105685,0,0,1,1,0,4.0,144000.0,38.692101822761586,7.679829154602764,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Serviço privado,0
5046437,0,0,1,1,0,2.0,112500.0,58.02993901312142,10.71343011834603,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5143526,1,1,0,1,0,2.0,81000.0,54.897773397126564,20.788927904063737,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Serviço privado,0
5091272,0,0,0,0,0,2.0,67500.0,64.17927815081761,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5148491,0,0,0,0,0,3.0,180000.0,53.701308035072586,7.879696366112925,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5009845,1,1,1,0,0,2.0,180000.0,43.53545931812426,0.355927910908506,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Segurança,0
5113025,0,0,0,0,0,1.0,157500.0,61.36744765464041,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5062564,0,0,0,1,0,2.0,135000.0,61.93145649808004,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5139367,0,0,0,0,0,2.0,121500.0,50.68687242037824,22.34953489804719,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Alta tecnologia,0
5095835,0,0,1,0,0,2.0,225000.0,42.80443814725833,0.4325893071041842,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5010156,1,1,0,0,0,3.0,157500.0,34.22383758735634,15.77582017426778,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5009248,0,0,0,1,0,2.0,135000.0,38.8810174062438,5.8563830879484176,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5050924,1,1,0,0,0,3.0,180000.0,39.77357509052205,8.783205678419133,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5056021,0,0,0,0,0,3.0,90000.0,37.08768831666632,9.234960334572236,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Limpeza,0
5042163,0,0,0,1,0,2.0,180000.0,52.12427359904721,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5069033,1,1,0,0,0,1.0,157500.0,23.179120721164704,3.3840530606377954,Servidor público,Ensino médio,Solteiro,Habitação pública ,Construção Civil,0
5149414,1,1,0,0,0,2.0,112500.0,50.601997303161596,1.2074169900819318,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5092456,0,0,0,1,0,2.0,247500.0,44.09946816156389,14.546499928129942,Empregado,Ensino médio,Divorciado,Habitação pública ,Alta tecnologia,0
5053799,1,1,0,0,0,2.0,225000.0,45.451994223016214,7.827676132980143,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5140076,0,0,0,0,0,2.0,90000.0,41.408105573694186,1.1800379200120468,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5024443,0,0,0,0,0,2.0,202500.0,54.88408386209162,9.590888245480743,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5029374,0,0,0,1,0,2.0,270000.0,47.47804540818771,0.29843186376174735,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5139898,1,1,0,0,0,3.0,166500.0,39.669534624256485,15.931880873666126,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Medicina,0
5137483,1,1,1,0,0,2.0,360000.0,32.41955686975092,8.465608465608465,Empregado,Ensino superior,União-estável,Casa/apartamento próprio,Gerência,0
5149581,0,0,0,0,0,2.0,135000.0,46.44859237356003,2.540777702485335,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Contabilidade,0
5118386,1,1,1,1,0,2.0,270000.0,56.882755977193234,7.515554734183453,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5051034,0,0,0,0,0,1.0,180000.0,24.40022724628158,2.7844514261073123,Associado comercial,Ensino superior,Solteiro,Mora com os pais,Outro,0
5104875,0,0,0,0,0,2.0,157500.0,59.615187170167765,0.0,Pensionista,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5115708,0,0,0,0,0,3.0,202500.0,29.44892776716839,6.4477710014579355,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5010099,1,1,0,0,0,4.0,306000.0,37.07399878163138,10.855801282709432,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5090719,0,0,1,0,0,1.0,234000.0,60.047776477271945,28.01426449550641,Empregado,Ensino médio,Viúvo,Casa/apartamento próprio,Construção Civil,0
5067541,0,0,0,0,0,2.0,180000.0,57.98887040801659,7.469010315064649,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5125684,0,0,0,0,0,3.0,225000.0,38.48949670424444,10.113828483815547,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Corretor imobiliário,0
5090039,0,0,0,0,0,3.0,225000.0,37.63800762507101,17.174890654838908,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5026297,0,0,1,1,0,2.0,90000.0,54.859442699028726,11.200777565589984,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5010257,1,1,1,0,0,3.0,67500.0,40.20890230463322,9.856465225158628,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Cozinha,0
5023781,0,0,0,0,0,2.0,157500.0,48.73474472439543,2.973367009589519,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Contabilidade,1
5089201,0,0,1,0,0,2.0,135000.0,36.01716667693382,8.013853809455362,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,1
5139419,1,1,1,0,0,4.0,94500.0,38.75233577691534,18.097565316194036,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5009765,0,0,0,0,0,1.0,135000.0,38.65377112466375,8.690116840181522,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5052691,0,0,0,0,0,2.0,90000.0,31.803527793178503,8.29312032416819,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5061700,1,1,0,1,1,2.0,135000.0,48.844261004674976,5.456648664928095,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
5023478,0,0,0,0,1,2.0,135000.0,56.74312271983682,5.056914241907774,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Secretariado,0
5024671,0,0,0,0,0,2.0,180000.0,41.377988596617314,4.339582606076784,Empregado,Ensino superior,Divorciado,Casa/apartamento próprio,RH,0
5117098,1,1,0,0,0,2.0,360000.0,38.35807716790899,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5028434,0,0,0,0,0,1.0,180000.0,53.75606617521236,3.058242126806163,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Vendas,0
5022705,1,1,0,0,0,1.0,315000.0,38.50592414628637,14.58209271922079,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Motorista,0
5096659,1,1,0,1,0,2.0,135000.0,39.42586090063451,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5045410,0,0,0,0,0,3.0,337500.0,31.321656159948528,6.631210770926165,Associado comercial,Ensino médio,Solteiro,Casa/apartamento próprio,Vendas,0
5025093,0,0,0,1,0,2.0,162000.0,61.49065346995489,0.0,Pensionista,Ensino médio,Casado,Habitação pública ,Outro,0
5033626,0,0,0,0,0,2.0,112500.0,37.249224830078646,3.6386784122877267,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5146040,0,0,0,0,0,1.0,360000.0,50.86209846882551,6.683231004058947,Associado comercial,Ensino médio,Solteiro,Casa/apartamento próprio,Contabilidade,0
5028623,1,1,0,0,0,2.0,135000.0,38.93577554638357,4.221852604776279,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Serviço privado,0
5050790,0,0,0,0,0,1.0,180000.0,28.184014729939697,5.453910757921107,Servidor público,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5095897,0,0,1,1,0,3.0,112500.0,43.85579443794192,6.932380541694902,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5126142,1,1,0,0,0,4.0,202500.0,43.543673039145226,10.368453835465479,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5099985,1,1,1,1,0,2.0,225000.0,36.96722040835883,6.176718207766073,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5033759,0,0,0,0,0,2.0,157500.0,64.78983141337605,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5029049,0,0,0,0,0,2.0,90000.0,63.58789023730809,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5054241,0,0,1,1,0,2.0,135000.0,28.94789078488949,3.2444198032813816,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5092058,0,0,1,1,0,2.0,180000.0,43.04537396387332,8.876294516656742,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Serviço privado,0
5078963,0,0,0,1,0,1.0,157500.0,32.879525246924985,5.234878197362026,Associado comercial,Ensino médio,Divorciado,Casa/apartamento próprio,Vendas,0
5118337,1,1,1,0,0,3.0,81000.0,41.2383553392609,5.514144712074854,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5021213,1,1,0,1,0,3.0,225000.0,34.943907130194326,6.1739803007590845,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5062188,1,1,0,0,1,4.0,144000.0,39.12742903687276,1.456566527717886,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5038509,0,0,0,0,0,2.0,103500.0,32.45788756784876,12.54782781302833,Empregado,Ensino superior incompleto,Casado,Casa/apartamento próprio,Construção Civil,0
5089352,0,0,1,0,0,2.0,121500.0,60.27228485184501,14.343894809612792,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5142559,0,0,0,0,0,2.0,225000.0,50.952449400056125,0.36687953893646,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5009561,0,0,0,0,0,2.0,198000.0,51.50824452247479,26.68911750412397,Associado comercial,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5087899,0,0,0,0,1,2.0,234000.0,60.143603222516546,14.278185041445067,Servidor público,Ensino superior,União-estável,Casa/apartamento próprio,Equipe principal,0
5010984,0,0,0,0,0,2.0,135000.0,60.559765087578796,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5028489,1,1,1,0,0,2.0,405000.0,44.67990444704545,2.973367009589519,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5089194,0,0,0,1,0,2.0,94500.0,58.51728646036537,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5100382,1,1,0,0,0,4.0,112500.0,30.54682847697078,11.178874309534077,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5062600,1,1,0,0,0,2.0,360000.0,50.257021020281044,4.9829907527190835,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
5096566,0,0,1,0,0,2.0,54000.0,40.8577862652895,12.931134794006722,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Medicina,0
5099910,0,0,1,1,0,4.0,126000.0,27.433828210024846,4.345058420090761,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5089852,0,0,0,0,0,1.0,202500.0,64.46402047954442,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5079026,0,0,0,0,0,2.0,135000.0,61.79182324072363,0.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento próprio,Outro,0
5065349,1,1,0,0,0,2.0,202500.0,41.506670225945776,10.88044244577233,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Alta tecnologia,0
5089496,0,0,0,0,0,2.0,112500.0,54.56922455628794,3.5948719001759106,Empregado,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5048233,1,1,1,1,0,2.0,144000.0,33.17248129667276,7.43067961696681,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5066733,0,0,0,0,0,2.0,216000.0,62.19155766374395,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5132753,0,0,1,1,0,1.0,90000.0,28.936939156861538,0.6187669835794027,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Motorista,0
5105523,1,1,0,0,0,2.0,135000.0,27.255864254570593,5.5743786662286015,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066589,0,0,0,0,0,3.0,360000.0,40.53471323846485,5.262257267431911,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Vendas,0
5022517,0,0,0,1,0,1.0,225000.0,56.6527717886062,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5149482,1,1,0,0,0,3.0,135000.0,30.878115224816387,6.792747284338487,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
